start_hour,activeSessions_site1,utilizationRate_site1,kWhDelivered_site1,idleRate_site1,blockedRate_site1,activeSessions_site2,utilizationRate_site2,kWhDelivered_site2,idleRate_site2,blockedRate_site2,activeSessions_total,kWhDelivered_total,utilizationRate_total,idleRate_total,blockedRate_total,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,hour_of_day,week_of_year,day_of_week,month_of_year,is_weekend,date,year
2021-07-21 22:00:00-07:00,28,0.5384615384615384,0.0,0.0,0.5384615384615384,1,0.0077424242424242425,1.7500698747528018,0.6340508806262232,0.002833333333333333,29,1.7500698747528018,0.2656619937694704,0.009498402274925977,0.0025233644859813087,,,,,,,22,29,2,7,False,2021-07-21,2021
2021-07-21 23:00:00-07:00,28,0.5384615384615384,0.0,0.0,0.5384615384615384,0,0.0,0.0,0.0,0.0,28,0.0,0.2616822429906542,0.0,0.0,,,,,,,23,29,2,7,False,2021-07-21,2021
2021-07-22 00:00:00-07:00,28,0.5384615384615384,0.0,0.0,0.5384615384615384,0,0.0,0.0,0.0,0.0,28,0.0,0.2616822429906542,0.0,0.0,,,,,,,0,29,3,7,False,2021-07-22,2021
2021-07-22 01:00:00-07:00,28,0.5384615384615384,0.0,0.0,0.5384615384615384,0,0.0,0.0,0.0,0.0,28,0.0,0.2616822429906542,0.0,0.0,,,,,,,1,29,3,7,False,2021-07-22,2021
2021-07-22 02:00:00-07:00,28,0.5384615384615384,0.0,0.0,0.5384615384615384,0,0.0,0.0,0.0,0.0,28,0.0,0.2616822429906542,0.0,0.0,,,,,,,2,29,3,7,False,2021-07-22,2021
2021-07-22 03:00:00-07:00,28,0.5384615384615384,0.0,0.0,0.5384615384615384,0,0.0,0.0,0.0,0.0,28,0.0,0.2616822429906542,0.0,0.0,,,,,,,3,29,3,7,False,2021-07-22,2021
2021-07-22 04:00:00-07:00,28,0.5384615384615384,0.0,0.0,0.5384615384615384,0,0.0,0.0,0.0,0.0,28,0.0,0.2616822429906542,0.0,0.0,,,,,,,4,29,3,7,False,2021-07-22,2021
2021-07-22 05:00:00-07:00,28,0.5384615384615384,0.0,0.0,0.5384615384615384,1,0.0025606060606060605,2.0851050228310504,1.0,0.0,29,2.0851050228310504,0.2629984423676012,0.005004590008587758,0.0013161993769470405,,,,,,,5,29,3,7,False,2021-07-22,2021
2021-07-22 06:00:00-07:00,28,0.5384615384615384,0.0,0.0,0.5384615384615384,1,0.0040757575757575755,3.31889497716895,1.0,0.0,29,3.31889497716895,0.2637772585669782,0.00794236617555877,0.002095015576323987,,,,,,,6,29,3,7,False,2021-07-22,2021
2021-07-22 07:00:00-07:00,28,0.3209455128205128,0.0,0.0,0.3209455128205128,1,0.001106060606060606,0.36731450813871197,1.0,0.0,29,0.36731450813871197,0.15654205607476634,0.0036318407960199005,0.0005685358255451714,,,,,,,7,29,3,7,False,2021-07-22,2021
2021-07-22 08:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.037186868686868685,11.285310027902852,1.0,0.0,3,11.285310027902852,0.019114745586708202,1.0,0.019114745586708202,,,,,,,8,29,3,7,False,2021-07-22,2021
2021-07-22 09:00:00-07:00,0,0.0,0.0,0.0,0.0,7,0.08413636363636365,20.042816642728692,0.9739480160874001,0.0021919191919191955,7,20.042816642728692,0.043247663551401874,0.9739480160874001,0.04212097611630322,,,,,,,9,29,3,7,False,2021-07-22,2021
2021-07-22 10:00:00-07:00,0,0.0,0.0,0.0,0.0,10,0.1589141414141414,32.52807632587244,0.7747338312410617,0.03579797979797977,10,32.52807632587244,0.08168483904465212,0.7747338312410617,0.0632840083073728,,,,,,,10,29,3,7,False,2021-07-22,2021
2021-07-22 11:00:00-07:00,0,0.0,0.0,0.0,0.0,13,0.19004545454545452,61.942692031601965,0.6121874086475857,0.07370202020202017,13,61.942692031601965,0.09768691588785046,0.6121874086475857,0.05980269989615784,,,,,,,11,29,3,7,False,2021-07-22,2021
2021-07-22 12:00:00-07:00,0,0.0,0.0,0.0,0.0,10,0.15775252525252526,41.908363200848115,0.5318392828557708,0.07385353535353535,10,41.908363200848115,0.0810877466251298,0.5318392828557708,0.04312564901349948,,,,,,,12,29,3,7,False,2021-07-22,2021
2021-07-22 13:00:00-07:00,0,0.0,0.0,0.0,0.0,7,0.11348989898989899,11.719283977315328,0.3917493658493169,0.06903030303030303,7,11.719283977315328,0.05833592938733125,0.3917493658493169,0.022853063343717547,,,,,,,13,29,3,7,False,2021-07-22,2021
2021-07-22 14:00:00-07:00,0,0.0,0.0,0.0,0.0,8,0.09574747474747475,8.929542217704071,0.4159721489608609,0.05591919191919192,8,8.929542217704071,0.049215991692627206,0.4159721489608609,0.020472481827622013,,,,,,,14,29,3,7,False,2021-07-22,2021
2021-07-22 15:00:00-07:00,0,0.0,0.0,0.0,0.0,6,0.10434848484848484,11.191320940591336,0.5413581143216688,0.047858585858585864,6,11.191320940591336,0.05363707165109034,0.5413581143216688,0.029036863966770507,,,,,,,15,29,3,7,False,2021-07-22,2021
2021-07-22 16:00:00-07:00,0,0.0,0.0,0.0,0.0,7,0.08005555555555556,21.73653772496768,0.41271844047694156,0.04701515151515152,7,21.73653772496768,0.041150051921079955,0.41271844047694156,0.016983385254413293,,,,,,,16,29,3,7,False,2021-07-22,2021
2021-07-22 17:00:00-07:00,0,0.0,0.0,0.0,0.0,6,0.06172222222222222,8.024695804633629,0.4762294411259308,0.032328282828282824,6,8.024695804633629,0.031726375908618897,0.4762294411259308,0.015109034267912772,,,,,,,17,29,3,7,False,2021-07-22,2021
2021-07-22 18:00:00-07:00,0,0.0,0.0,0.0,0.0,5,0.0608030303030303,3.4054280154314496,0.2947919262397209,0.04287878787878788,5,3.4054280154314496,0.03125389408099689,0.2947919262397209,0.009213395638629284,,,,,,,18,29,3,7,False,2021-07-22,2021
2021-07-22 19:00:00-07:00,0,0.0,0.0,0.0,0.0,4,0.056303030303030306,9.080048323093823,0.4990132759239325,0.02820707070707071,4,9.080048323093823,0.02894080996884735,0.4990132759239325,0.01444184839044652,,,,,,,19,29,3,7,False,2021-07-22,2021
2021-07-22 20:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.049595959595959596,10.330069759503,0.6328920570264766,0.01820707070707071,3,10.330069759503,0.0254932502596054,0.6328920570264766,0.01613447559709242,,,,,,,20,29,3,7,False,2021-07-22,2021
2021-07-22 21:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.03636363636363636,0.7575004996668887,0.06125,0.03413636363636364,2,0.7575004996668887,0.018691588785046728,0.06125,0.0011448598130841122,,,,,,,21,29,3,7,False,2021-07-22,2021
2021-07-22 22:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.019,0.0,0.0,0.019,2,0.0,0.009766355140186915,0.0,0.0,,,,,,,22,29,3,7,False,2021-07-22,2021
2021-07-22 23:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,23,29,3,7,False,2021-07-22,2021
2021-07-23 00:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.0023939393939393936,0.0,0.0,0.0023939393939393936,1,0.0,0.0012305295950155763,0.0,0.0,,,,,,,0,29,4,7,False,2021-07-23,2021
2021-07-23 01:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,1,29,4,7,False,2021-07-23,2021
2021-07-23 02:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,2,29,4,7,False,2021-07-23,2021
2021-07-23 03:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,3,29,4,7,False,2021-07-23,2021
2021-07-23 04:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,4,29,4,7,False,2021-07-23,2021
2021-07-23 05:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,5,29,4,7,False,2021-07-23,2021
2021-07-23 06:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.019257575757575755,4.234414363035478,1.0,0.0,2,4.234414363035478,0.009898753894080996,1.0,0.009898753894080996,,,,,,,6,29,4,7,False,2021-07-23,2021
2021-07-23 07:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.03636363636363636,4.047585636964524,0.34208333333333335,0.023924242424242424,2,4.047585636964524,0.018691588785046728,0.34208333333333335,0.006394080996884735,,,,,,,7,29,4,7,False,2021-07-23,2021
2021-07-23 08:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.042722222222222224,10.318062485318299,0.14883555975883672,0.03636363636363636,3,10.318062485318299,0.021960020768431985,0.14883555975883672,0.0032684319833852543,,,,,,,8,29,4,7,False,2021-07-23,2021
2021-07-23 09:00:00-07:00,0,0.0,0.0,0.0,0.0,4,0.051646464646464656,27.70447040027688,0.4646000391159788,0.02765151515151516,4,27.70447040027688,0.026547248182762204,0.4646000391159788,0.012333852544132919,,,,,,,9,29,4,7,False,2021-07-23,2021
2021-07-23 10:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.042883838383838385,7.683393401096932,0.6519844541279002,0.014924242424242423,3,7.683393401096932,0.022043094496365524,0.6519844541279002,0.014371754932502596,,,,,,,10,29,4,7,False,2021-07-23,2021
2021-07-23 11:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.03272222222222222,3.752586547321311,0.5556413026701651,0.014540404040404041,2,3.752586547321311,0.016819833852544132,0.5556413026701651,0.009345794392523364,,,,,,,11,29,4,7,False,2021-07-23,2021
2021-07-23 12:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,1.0694871659865735,0.285,0.013000000000000001,1,1.0694871659865735,0.009345794392523364,0.285,0.0026635514018691587,,,,,,,12,29,4,7,False,2021-07-23,2021
2021-07-23 13:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.03644444444444444,1.635,0.50970066518847,0.017868686868686867,3,1.635,0.0187331256490135,0.50970066518847,0.00954828660436137,,,,,,,13,29,4,7,False,2021-07-23,2021
2021-07-23 14:00:00-07:00,0,0.0,0.0,0.0,0.0,4,0.04740909090909091,1.903584597626289,0.23298178331735378,0.03636363636363636,4,1.903584597626289,0.024369158878504674,0.23298178331735378,0.0056775700934579435,,,,,,,14,29,4,7,False,2021-07-23,2021
2021-07-23 15:00:00-07:00,0,0.0,0.0,0.0,0.0,5,0.058222222222222224,5.436881747583356,0.6495489243580846,0.020404040404040404,5,5.436881747583356,0.02992731048805815,0.6495489243580846,0.0194392523364486,,,,,,,15,29,4,7,False,2021-07-23,2021
2021-07-23 16:00:00-07:00,0,0.0,0.0,0.0,0.0,6,0.07333333333333333,15.271142742157545,0.5426308539944903,0.033540404040404044,6,15.271142742157545,0.037694704049844235,0.5426308539944903,0.02045430944963655,,,,,,,16,29,4,7,False,2021-07-23,2021
2021-07-23 17:00:00-07:00,0,0.0,0.0,0.0,0.0,5,0.04451010101010101,1.9969261606745845,0.2678996936344037,0.032585858585858586,5,1.9969261606745845,0.02287902388369678,0.2678996936344037,0.006129283489096572,,,,,,,17,29,4,7,False,2021-07-23,2021
2021-07-23 18:00:00-07:00,0,0.0,0.0,0.0,0.0,6,0.04387878787878787,8.646995869277685,0.656767955801105,0.015060606060606057,6,8.646995869277685,0.022554517133956384,0.656767955801105,0.014813084112149532,,,,,,,18,29,4,7,False,2021-07-23,2021
2021-07-23 19:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.05454545454545454,19.381763799674438,1.0,0.0,3,19.381763799674438,0.028037383177570093,1.0,0.028037383177570093,,,,,,,19,29,4,7,False,2021-07-23,2021
2021-07-23 20:00:00-07:00,0,0.0,0.0,0.0,0.0,4,0.02361111111111111,9.187134050819424,0.9976470588235293,5.555555555555617e-05,4,9.187134050819424,0.012136552440290759,0.9976470588235293,0.012107995846313604,,,,,,,20,29,4,7,False,2021-07-23,2021
2021-07-23 21:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.0312979797979798,36.820822667659826,1.0,0.0,2,36.820822667659826,0.016087746625129802,1.0,0.016087746625129802,,,,,,,21,29,4,7,False,2021-07-23,2021
2021-07-23 22:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,6.590575476648592,1.0,0.0,1,6.590575476648592,0.009345794392523364,1.0,0.009345794392523364,,,,,,,22,29,4,7,False,2021-07-23,2021
2021-07-23 23:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,6.590575476648592,1.0,0.0,1,6.590575476648592,0.009345794392523364,1.0,0.009345794392523364,,,,,,,23,29,4,7,False,2021-07-23,2021
2021-07-24 00:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,6.590575476648592,1.0,0.0,1,6.590575476648592,0.009345794392523364,1.0,0.009345794392523364,,,,,,,0,29,5,7,True,2021-07-24,2021
2021-07-24 01:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,6.590575476648592,1.0,0.0,1,6.590575476648592,0.009345794392523364,1.0,0.009345794392523364,,,,,,,1,29,5,7,True,2021-07-24,2021
2021-07-24 02:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,4.699446457932482,0.7130555555555556,0.0052171717171717175,1,4.699446457932482,0.009345794392523364,0.7130555555555556,0.006664070612668743,,,,,,,2,29,5,7,True,2021-07-24,2021
2021-07-24 03:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,3,29,5,7,True,2021-07-24,2021
2021-07-24 04:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,4,29,5,7,True,2021-07-24,2021
2021-07-24 05:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,5,29,5,7,True,2021-07-24,2021
2021-07-24 06:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,6,29,5,7,True,2021-07-24,2021
2021-07-24 07:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,7,29,5,7,True,2021-07-24,2021
2021-07-24 08:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,8,29,5,7,True,2021-07-24,2021
2021-07-24 09:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,9,29,5,7,True,2021-07-24,2021
2021-07-24 10:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.02208080808080808,7.627803476946333,0.17657822506861848,0.01818181818181818,2,7.627803476946333,0.011349948078920041,0.17657822506861848,0.002004153686396677,,,,,,,10,29,5,7,True,2021-07-24,2021
2021-07-24 11:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.007696969696969697,5.444196523053665,0.3615485564304462,0.004914141414141414,2,5.444196523053665,0.003956386292834891,0.3615485564304462,0.0014304257528556595,,,,,,,11,29,5,7,True,2021-07-24,2021
2021-07-24 12:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.008186868686868687,2.4454465444287727,1.0,0.0,1,2.4454465444287727,0.004208203530633437,1.0,0.004208203530633437,,,,,,,12,29,5,7,True,2021-07-24,2021
2021-07-24 13:00:00-07:00,0,0.0,0.0,0.0,0.0,4,0.04862626262626262,25.607159968768492,0.94058994599086,0.0028888888888888883,4,25.607159968768492,0.024994807892004152,0.94058994599086,0.023509865005192105,,,,,,,13,29,5,7,True,2021-07-24,2021
2021-07-24 14:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.03636363636363636,6.790221408332913,1.0,0.0,2,6.790221408332913,0.018691588785046728,1.0,0.018691588785046728,,,,,,,14,29,5,7,True,2021-07-24,2021
2021-07-24 15:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.040752525252525255,4.90564102831312,0.5806171768496716,0.01709090909090909,3,4.90564102831312,0.02094755970924195,0.5806171768496716,0.01216251298026999,,,,,,,15,29,5,7,True,2021-07-24,2021
2021-07-24 16:00:00-07:00,0,0.0,0.0,0.0,0.0,4,0.05623232323232323,32.43237501504004,0.6762169929944315,0.018207070707070703,4,32.43237501504004,0.028904465212876426,0.6762169929944315,0.019545690550363447,,,,,,,16,29,5,7,True,2021-07-24,2021
2021-07-24 17:00:00-07:00,0,0.0,0.0,0.0,0.0,4,0.0456010101010101,23.011663377934468,0.6012847491416546,0.01818181818181818,4,23.011663377934468,0.023439771547248182,0.6012847491416546,0.014093977154724817,,,,,,,17,29,5,7,True,2021-07-24,2021
2021-07-24 18:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.03636363636363636,1.0194926571821936,0.08986111111111111,0.033095959595959595,2,1.0194926571821936,0.018691588785046728,0.08986111111111111,0.0016796469366562824,,,,,,,18,29,5,7,True,2021-07-24,2021
2021-07-24 19:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.027914141414141412,0.49322730654761904,0.04794644472589108,0.026575757575757575,3,0.49322730654761904,0.014348390446521288,0.04794644472589108,0.0006879543094496365,,,,,,,19,29,5,7,True,2021-07-24,2021
2021-07-24 20:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.018207070707070706,6.7004464285714285,0.9986130374479889,2.5252525252525164e-05,2,6.7004464285714285,0.00935877466251298,0.9986130374479889,0.009345794392523364,,,,,,,20,29,5,7,True,2021-07-24,2021
2021-07-24 21:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,6.7004464285714285,1.0,0.0,1,6.7004464285714285,0.009345794392523364,1.0,0.009345794392523364,,,,,,,21,29,5,7,True,2021-07-24,2021
2021-07-24 22:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.02647979797979798,7.497446428571428,0.9992370780087736,2.0202020202019322e-05,2,7.497446428571428,0.013611111111111112,0.9992370780087736,0.01360072689511942,,,,,,,22,29,5,7,True,2021-07-24,2021
2021-07-24 23:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,6.7004464285714285,1.0,0.0,1,6.7004464285714285,0.009345794392523364,1.0,0.009345794392523364,,,,,,,23,29,5,7,True,2021-07-24,2021
2021-07-25 00:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,2.722986979166667,0.4063888888888889,0.010792929292929293,1,2.722986979166667,0.009345794392523364,0.4063888888888889,0.0037980269989615787,,,,,,,0,29,6,7,True,2021-07-25,2021
2021-07-25 01:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,1,29,6,7,True,2021-07-25,2021
2021-07-25 02:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,2,29,6,7,True,2021-07-25,2021
2021-07-25 03:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,3,29,6,7,True,2021-07-25,2021
2021-07-25 04:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,4,29,6,7,True,2021-07-25,2021
2021-07-25 05:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,5,29,6,7,True,2021-07-25,2021
2021-07-25 06:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,6,29,6,7,True,2021-07-25,2021
2021-07-25 07:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,7,29,6,7,True,2021-07-25,2021
2021-07-25 08:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.032318181818181815,27.39488551401869,0.43741209563994377,0.01818181818181818,2,27.39488551401869,0.01661214953271028,0.43741209563994377,0.007266355140186915,,,,,,,8,29,6,7,True,2021-07-25,2021
2021-07-25 09:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.021262626262626264,6.987114485981309,0.5871733966745843,0.008777777777777777,3,6.987114485981309,0.010929387331256491,0.5871733966745843,0.006417445482866045,,,,,,,9,29,6,7,True,2021-07-25,2021
2021-07-25 10:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.017292929292929294,0.0,0.0,0.017292929292929294,1,0.0,0.008888888888888889,0.0,0.0,,,,,,,10,29,6,7,True,2021-07-25,2021
2021-07-25 11:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,11,29,6,7,True,2021-07-25,2021
2021-07-25 12:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.005368686868686868,1.606912164517253,1.0,0.0,1,1.606912164517253,0.0027596053997923156,1.0,0.0027596053997923156,,,,,,,12,29,6,7,True,2021-07-25,2021
2021-07-25 13:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.014818181818181817,2.7300878354827467,0.6155419222903886,0.005696969696969695,1,2.7300878354827467,0.0076168224299065414,0.6155419222903886,0.004688473520249222,,,,,,,13,29,6,7,True,2021-07-25,2021
2021-07-25 14:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.006207070707070708,0.8827525413883242,1.0,0.0,1,0.8827525413883242,0.0031905503634475597,1.0,0.0031905503634475597,,,,,,,14,29,6,7,True,2021-07-25,2021
2021-07-25 15:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.017772727272727273,1.5902474586116757,0.629156010230179,0.006590909090909092,1,1.5902474586116757,0.009135514018691589,0.629156010230179,0.005747663551401869,,,,,,,15,29,6,7,True,2021-07-25,2021
2021-07-25 16:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,16,29,6,7,True,2021-07-25,2021
2021-07-25 17:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,17,29,6,7,True,2021-07-25,2021
2021-07-25 18:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,18,29,6,7,True,2021-07-25,2021
2021-07-25 19:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.017338383838383837,5.92676641025641,1.0,0.0,1,5.92676641025641,0.008912253374870198,1.0,0.008912253374870198,,,,,,,19,29,6,7,True,2021-07-25,2021
2021-07-25 20:00:00-07:00,0,0.0,0.0,0.0,0.0,2,0.019868686868686865,1.1452756333838239,0.2714794102694459,0.014474747474747472,2,1.1452756333838239,0.010212876427829698,0.2714794102694459,0.002772585669781931,,,,,,,20,29,6,7,True,2021-07-25,2021
2021-07-25 21:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,1.7809579563597657,0.8769444444444444,0.002237373737373738,1,1.7809579563597657,0.009345794392523364,0.8769444444444444,0.008195742471443406,,,,,,,21,29,6,7,True,2021-07-25,2021
2021-07-25 22:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,0.0,0.0,0.01818181818181818,1,0.0,0.009345794392523364,0.0,0.0,,,,,,,22,29,6,7,True,2021-07-25,2021
2021-07-25 23:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.010166666666666668,0.0,0.0,0.010166666666666668,1,0.0,0.0052258566978193146,0.0,0.0,,,,,,,23,29,6,7,True,2021-07-25,2021
2021-07-26 00:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,0,30,0,7,False,2021-07-26,2021
2021-07-26 01:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,1,30,0,7,False,2021-07-26,2021
2021-07-26 02:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,2,30,0,7,False,2021-07-26,2021
2021-07-26 03:00:00-07:00,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,,,,,3,30,0,7,False,2021-07-26,2021
2021-07-26 04:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.006560606060606061,2.3363082524271848,1.0,0.0,1,2.3363082524271848,0.0033722741433021806,1.0,0.0033722741433021806,,,,,,,4,30,0,7,False,2021-07-26,2021
2021-07-26 05:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.006116161616161617,1.3686917475728155,0.6284062758051197,0.002272727272727273,1,1.3686917475728155,0.003143821391484943,0.6284062758051197,0.001975597092419522,,,,,,,5,30,0,7,False,2021-07-26,2021
2021-07-26 06:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.0015808080808080809,0.2560315174285118,1.0,0.0,1,0.2560315174285118,0.0008125649013499481,1.0,0.0008125649013499481,,,,,,,6,30,0,7,False,2021-07-26,2021
2021-07-26 07:00:00-07:00,0,0.0,0.0,0.0,0.0,1,0.01818181818181818,2.9447714464621164,1.0,0.0,1,2.9447714464621164,0.009345794392523364,1.0,0.009345794392523364,,,,,,,7,30,0,7,False,2021-07-26,2021
2021-07-26 08:00:00-07:00,0,0.0,0.0,0.0,0.0,3,0.04728282828282829,5.7187679495709105,0.5274513992736594,0.02234343434343435,3,5.7187679495709105,0.024304257528556597,0.5274513992736594,0.012819314641744548,,,,,,,8,30,0,7,False,2021-07-26,2021
2021-07-26 09:00:00-07:00,0,0.0,0.0,0.0,0.0,5,0.06806565656565657,7.544100824027565,0.4155969429398233,0.03977777777777779,5,7.544100824027565,0.03498701973001039,0.4155969429398233,0.0145404984423676,,,,,,,9,30,0,7,False,2021-07-26,2021
2021-07-26 10:00:00-07:00,0,0.0,0.0,0.0,0.0,4,0.07272727272727272,2.3623282625108972,0.17569444444444443,0.059949494949494954,4,2.3623282625108972,0.037383177570093455,0.17569444444444443,0.006568016614745586,,,,,,,10,30,0,7,False,2021-07-26,2021
2021-07-26 11:00:00-07:00,0,0.0,0.0,0.0,0.0,6,0.08394949494949494,3.3583500020658024,0.1958248104921189,0.067510101010101,6,3.3583500020658024,0.04315160955347871,0.1958248104921189,0.008450155763239875,,,,,,,11,30,0,7,False,2021-07-26,2021
2021-07-26 12:00:00-07:00,0,0.0,0.0,0.0,0.0,7,0.0825959595959596,6.153351039392503,0.3675553381435734,0.05223737373737375,7,6.153351039392503,0.04245586708203531,0.3675553381435734,0.015604880581516094,,,,,,,12,30,0,7,False,2021-07-26,2021
