DateTime;Wind Speed;Gust;Direction;Temperature;One Hour Precipitation
23.09.21 13:53;13;;190;29;0
23.09.21 14:53;15;;180;28;0
23.09.21 15:53;11;;180;28;0
23.09.21 16:53;13;;180;26;0
23.09.21 17:53;13;;150;25;0
23.09.21 18:53;9;;150;24;0
23.09.21 19:53;15;;130;22;0
23.09.21 20:53;13;;120;20;0
23.09.21 21:53;17;;90;19;0
23.09.21 22:53;0;;0;19;0
23.09.21 23:53;7;;100;18;0
24.09.21 00:53;0;;0;18;0
24.09.21 01:53;0;;0;17;0
24.09.21 02:53;0;;0;18;0
24.09.21 03:53;7;;110;17;0
24.09.21 04:53;0;;0;17;0
24.09.21 05:53;0;;0;17;0
24.09.21 06:53;6;;110;16;0
24.09.21 07:53;0;;0;17;0
24.09.21 08:53;0;;0;18;0
24.09.21 09:53;0;;0;21;0
24.09.21 10:53;9;;140;24;0
24.09.21 11:53;11;;120;26;0
24.09.21 12:53;13;;170;27;0
24.09.21 13:53;11;;180;27;0
24.09.21 14:53;9;;0;28;0
24.09.21 15:53;15;;130;27;0
24.09.21 16:53;15;;200;24;0
24.09.21 17:53;0;;0;24;0
24.09.21 18:53;9;;320;25;2,54
24.09.21 19:53;7;;130;23;0
24.09.21 20:53;6;;180;23;0
24.09.21 21:53;9;;270;23;0
24.09.21 22:53;15;;120;22;0
24.09.21 23:53;11;;120;18;0
25.09.21 00:53;0;;0;18;0
25.09.21 01:53;0;;0;18;0
25.09.21 02:53;6;;160;18;0
25.09.21 03:53;6;;110;18;0
25.09.21 04:53;6;;190;17;0
25.09.21 05:53;0;;0;17;0
25.09.21 06:53;0;;0;17;0
25.09.21 07:53;6;;190;18;0
25.09.21 08:53;6;;160;19;0
25.09.21 09:53;11;;150;22;0
25.09.21 10:53;15;;130;23;0
25.09.21 11:53;13;;160;26;0
25.09.21 12:53;13;;200;26;0
25.09.21 13:53;9;;190;28;0
25.09.21 14:53;15;;180;28;0
25.09.21 15:53;17;;180;27;0
25.09.21 16:53;11;;190;26;0
25.09.21 17:53;17;;170;24;0
25.09.21 18:53;15;;160;22;0
25.09.21 19:53;17;;120;21;0
25.09.21 20:53;17;;120;18;0
25.09.21 21:53;15;;120;18;0
25.09.21 22:53;15;;120;17;0
25.09.21 23:53;7;;180;16;0
26.09.21 00:53;7;;170;16;0
26.09.21 01:53;7;;190;16;0
26.09.21 02:53;6;;150;16;0
26.09.21 03:53;7;;340;16;0
26.09.21 04:53;0;;0;17;0
26.09.21 05:53;0;;0;17;0
26.09.21 06:53;0;;0;17;0
26.09.21 07:53;0;;0;17;0
26.09.21 08:53;9;;140;17;0
26.09.21 09:53;11;;180;17;0
26.09.21 10:53;13;;170;18;0
26.09.21 11:53;0;;0;19;0
26.09.21 12:53;0;;0;21;0
26.09.21 13:53;13;;170;22;0
26.09.21 14:53;19;;160;22;0
26.09.21 15:53;19;;180;22;0
26.09.21 16:53;17;;190;21;0
26.09.21 17:53;13;;180;18;0
26.09.21 18:53;11;;180;18;0
26.09.21 19:53;13;;170;17;0
26.09.21 20:53;9;;180;17;0
26.09.21 21:53;13;;140;17;0
26.09.21 22:53;7;;200;17;0
26.09.21 23:53;7;;180;17;0
27.09.21 00:53;6;;190;17;0
27.09.21 01:53;7;;200;17;0
27.09.21 02:53;6;;170;17;0
27.09.21 03:53;9;;170;17;0
27.09.21 04:53;9;;180;17;0
27.09.21 05:53;9;;200;16;0
27.09.21 06:53;6;;200;17;0
27.09.21 07:53;7;;170;17;0
27.09.21 08:53;9;;140;17;0
27.09.21 09:53;7;;0;17;0
27.09.21 10:53;7;;180;17;0
27.09.21 11:53;9;;160;18;0
27.09.21 12:53;11;;190;18;0
27.09.21 13:53;6;;190;18;0
27.09.21 14:53;0;;0;19;0
27.09.21 15:53;7;;170;19;0
27.09.21 16:53;11;;170;19;0
27.09.21 17:53;7;;170;19;0
27.09.21 18:53;9;;190;19;0
27.09.21 19:53;9;;180;18;0
27.09.21 20:53;7;;170;18;0
27.09.21 21:53;9;;180;17;0
27.09.21 22:53;7;;150;17;0
27.09.21 23:53;7;;180;17;0
28.09.21 00:53;6;;150;17;0
28.09.21 01:53;6;;180;17;0
28.09.21 02:53;0;;0;17;0
28.09.21 03:53;7;;170;17;0
28.09.21 04:53;6;;180;16;0
28.09.21 05:53;7;;190;16;0
28.09.21 06:53;6;;190;17;0
28.09.21 07:53;6;;180;17;0
28.09.21 08:53;7;;170;17;0
28.09.21 09:53;6;;0;18;0
28.09.21 10:53;6;;150;19;0
28.09.21 11:53;15;;140;20;0
28.09.21 12:53;13;;190;20;0
28.09.21 13:53;15;;180;21;0
28.09.21 14:53;15;;170;22;0
28.09.21 15:53;15;;200;22;0
28.09.21 16:53;13;;180;21;0
28.09.21 17:53;15;;200;19;0
28.09.21 18:53;13;;180;18;0
28.09.21 19:53;9;;0;18;0
28.09.21 20:53;6;;170;17;0
28.09.21 21:53;11;;180;17;0
28.09.21 22:53;6;;170;17;0
28.09.21 23:53;0;;0;16;0
29.09.21 00:53;0;;0;16;0
29.09.21 01:53;0;;0;16;0
29.09.21 02:53;6;;270;16;0
29.09.21 03:53;0;;0;15;0
29.09.21 04:53;0;;0;15;0
29.09.21 05:53;0;;0;15;0
29.09.21 06:53;0;;0;14;0
29.09.21 07:53;0;;0;15;0
29.09.21 08:53;0;;0;17;0
29.09.21 09:53;7;;180;18;0
29.09.21 10:53;6;;0;21;0
29.09.21 11:53;11;;170;22;0
29.09.21 12:53;0;;0;23;0
29.09.21 13:53;13;;150;23;0
29.09.21 14:53;13;;170;23;0
29.09.21 15:53;15;;190;23;0
29.09.21 16:53;15;;180;23;0
29.09.21 17:53;13;;170;22;0
29.09.21 18:53;9;;170;20;0
29.09.21 19:53;9;;90;21;0
29.09.21 20:53;0;;0;19;0
29.09.21 21:53;6;;170;18;0
29.09.21 22:53;7;;110;18;0
29.09.21 23:53;6;;10;18;0
30.09.21 00:53;7;;320;17;0
30.09.21 01:53;0;;0;16;0
30.09.21 02:53;0;;0;15;0
30.09.21 03:53;0;;0;14;0
30.09.21 04:53;7;;260;14;0
30.09.21 05:53;7;;310;13;0
30.09.21 06:53;7;;100;14;0
30.09.21 07:53;0;;0;15;0
30.09.21 08:53;0;;0;20;0
30.09.21 09:53;6;;150;23;0
30.09.21 10:53;9;;120;26;0
30.09.21 11:53;7;;0;29;0
30.09.21 12:53;13;;100;31;0
30.09.21 13:53;13;;160;31;0
30.09.21 14:53;17;;160;32;0
30.09.21 15:53;15;;170;31;0
30.09.21 16:53;13;;160;31;0
30.09.21 17:53;15;;160;29;0
30.09.21 18:53;11;;140;27;0
30.09.21 19:53;11;;280;25;0
30.09.21 20:53;0;;0;24;0
30.09.21 21:53;0;;0;23;0
30.09.21 22:53;0;;0;22;0
30.09.21 23:53;0;;0;19;0
01.10.21 00:53;0;;0;18;0
01.10.21 01:53;6;;340;18;0
01.10.21 02:53;0;;0;17;0
01.10.21 03:53;0;;0;17;0
01.10.21 04:53;0;;0;15;0
01.10.21 05:53;0;;0;16;0
01.10.21 06:53;6;;300;15;0
01.10.21 07:53;0;;0;17;0
01.10.21 08:53;0;;0;21;0
01.10.21 09:53;0;;0;24;0
01.10.21 10:53;0;;0;29;0
01.10.21 11:53;7;;0;31;0
01.10.21 12:53;9;;0;33;0
01.10.21 13:53;11;;200;33;0
01.10.21 14:53;9;;160;33;0
01.10.21 15:53;19;;180;32;0
01.10.21 16:53;19;;170;31;0
01.10.21 17:53;11;;160;29;0
01.10.21 18:53;7;;210;27;0
01.10.21 19:53;6;;40;26;0
01.10.21 20:53;0;;0;25;0
01.10.21 21:53;0;;0;23;0
01.10.21 22:53;7;;120;22;0
01.10.21 23:53;0;;0;21;0
02.10.21 00:53;7;;360;20;0
02.10.21 01:53;0;;0;19;0
02.10.21 02:53;7;;260;18;0
02.10.21 03:53;0;;0;18;0
02.10.21 04:53;0;;0;17;0
02.10.21 05:53;0;;0;16;0
02.10.21 06:53;0;;0;15;0
02.10.21 07:53;0;;0;18;0
02.10.21 08:53;6;;250;22;0
02.10.21 09:53;0;;0;26;0
02.10.21 10:53;0;;0;29;0
02.10.21 11:53;7;;190;32;0
02.10.21 12:53;7;;180;33;0
02.10.21 13:53;13;;250;34;0
02.10.21 14:53;11;;190;34;0
02.10.21 15:53;11;;190;34;0
02.10.21 16:53;19;;190;33;0
02.10.21 17:53;9;;180;32;0
02.10.21 18:53;6;;300;31;0
02.10.21 19:53;6;;290;28;0
02.10.21 20:53;7;;290;27;0
02.10.21 21:53;11;;300;24;0
02.10.21 22:53;11;;300;24;0
02.10.21 23:53;6;;110;23;0
03.10.21 00:53;7;;50;22;0
03.10.21 01:53;7;;330;20;0
03.10.21 02:53;6;;300;19;0
03.10.21 03:53;0;;0;19;0
03.10.21 04:53;0;;0;17;0
03.10.21 05:53;0;;0;17;0
03.10.21 06:53;0;;0;17;0
03.10.21 07:53;7;;240;18;0
03.10.21 08:53;6;;250;22;0
03.10.21 09:53;0;;0;26;0
03.10.21 10:53;6;;230;31;0
03.10.21 11:53;0;;0;33;0
03.10.21 12:53;22;;160;34;0
03.10.21 13:53;13;;210;34;0
03.10.21 14:53;20;;170;34;0
03.10.21 15:53;9;;190;34;0
03.10.21 16:53;11;;190;33;0
03.10.21 17:53;13;;210;32;0
03.10.21 18:53;7;;80;29;0
03.10.21 19:53;0;;0;28;0
03.10.21 20:53;6;;140;26;0
03.10.21 21:53;9;;120;25;0
03.10.21 22:53;6;;10;24;0
03.10.21 23:53;0;;0;23;0
04.10.21 00:53;0;;0;22;0
04.10.21 01:53;0;;0;21;0
04.10.21 02:53;0;;0;20;0
04.10.21 03:53;0;;0;19;0
04.10.21 04:53;6;;250;20;0
04.10.21 05:53;15;;220;19;0
04.10.21 06:53;6;;260;19;0
04.10.21 07:53;0;;0;20;0
04.10.21 08:53;6;;50;22;0
04.10.21 09:53;6;;350;24;0
04.10.21 10:53;0;;0;28;0
04.10.21 11:53;9;;170;30;0
04.10.21 12:53;7;;110;31;0
04.10.21 13:53;15;;160;32;0
04.10.21 14:53;17;;160;32;0
04.10.21 15:53;13;;170;31;0
04.10.21 16:53;20;;170;28;2,54
04.10.21 17:53;15;;90;24;2,54
04.10.21 18:53;20;;330;26;25,4
04.10.21 19:53;15;;280;24;0
04.10.21 20:53;9;;340;23;0
04.10.21 21:53;20;;140;23;2,54
04.10.21 22:53;24;33;180;21;50,8
04.10.21 23:53;0;;0;19;101,6
05.10.21 00:53;7;;360;19;0
05.10.21 01:53;6;;280;19;2,54
05.10.21 02:53;0;;0;18;25,4
05.10.21 03:53;17;;130;19;2,54
05.10.21 04:53;7;;190;19;0
05.10.21 05:53;9;;350;19;0
05.10.21 06:53;11;;330;19;0
05.10.21 07:53;7;;300;21;0
05.10.21 08:53;7;;0;22;0
05.10.21 09:53;9;;110;23;0
05.10.21 10:53;13;;140;24;0
05.10.21 11:53;19;;150;26;0
05.10.21 12:53;20;28;140;26;0
05.10.21 13:53;15;;200;26;0
05.10.21 14:53;20;;190;26;0
05.10.21 15:53;15;;170;26;0
05.10.21 16:53;13;;140;25;0
05.10.21 17:53;15;;170;24;0
05.10.21 18:53;11;;170;22;0
05.10.21 19:53;9;;180;21;0
05.10.21 20:53;7;;210;19;0
05.10.21 21:53;9;;130;19;0
05.10.21 22:53;9;;120;19;0
06.10.21 03:53;0;;0;17;0
06.10.21 04:53;0;;0;17;0
06.10.21 05:53;0;;0;16;0
06.10.21 06:53;0;;0;16;0
06.10.21 07:53;0;;0;17;0
06.10.21 08:53;0;;0;17;0
06.10.21 09:53;0;;0;18;0
06.10.21 10:53;9;;200;20;0
06.10.21 11:53;13;;180;21;0
06.10.21 12:53;15;;180;21;0
06.10.21 14:53;11;;210;23;0
06.10.21 16:53;13;;200;23;0
06.10.21 17:53;15;;180;21;0
06.10.21 18:53;9;;160;20;0
06.10.21 19:53;9;;160;19;0
06.10.21 20:53;7;;140;18;0
06.10.21 21:53;11;;120;18;0
06.10.21 22:53;9;;110;17;0
06.10.21 23:53;13;;140;17;0
07.10.21 00:53;7;;150;17;0
07.10.21 01:53;7;;180;17;0
07.10.21 02:53;9;;180;17;0
07.10.21 03:53;0;;0;17;0
07.10.21 04:53;6;;130;17;0
07.10.21 05:53;7;;160;17;0
07.10.21 06:53;7;;150;17;0
07.10.21 07:53;13;;150;17;0
07.10.21 08:53;9;;140;18;0
07.10.21 09:53;9;;170;18;0
07.10.21 10:53;6;;0;19;0
07.10.21 11:53;11;;180;19;0
07.10.21 12:53;13;;150;20;0
07.10.21 13:53;7;;180;21;0
07.10.21 14:53;15;;170;21;0
07.10.21 15:53;17;;180;20;0
07.10.21 16:53;15;;160;19;0
07.10.21 17:53;11;;200;19;0
07.10.21 18:53;9;;180;18;0
07.10.21 19:53;9;;190;18;0
07.10.21 20:53;9;;170;18;0
07.10.21 21:53;13;;180;18;0
07.10.21 22:53;13;;200;17;0
07.10.21 23:53;11;;180;17;0
08.10.21 00:53;9;;150;17;0
08.10.21 01:53;13;;140;17;0
08.10.21 02:53;13;;180;17;0
08.10.21 03:53;13;;160;17;2,54
08.10.21 04:53;7;;190;16;2,54
08.10.21 05:53;9;;220;16;0
08.10.21 06:53;6;;240;16;2,54
08.10.21 07:53;7;;70;16;2,54
08.10.21 08:53;6;;40;16;0
08.10.21 09:53;11;;130;17;0
08.10.21 10:53;13;;140;18;0
08.10.21 11:53;13;;140;19;0
08.10.21 12:53;11;;130;20;0
08.10.21 13:53;9;;160;20;0
08.10.21 14:53;17;28;180;21;0
08.10.21 15:53;15;;170;20;0
08.10.21 16:53;17;;190;20;0
08.10.21 17:53;13;;180;18;0
08.10.21 18:53;9;;200;17;0
08.10.21 19:53;0;;0;17;0
08.10.21 20:53;0;;0;17;0
08.10.21 21:53;0;;0;17;0
08.10.21 22:53;0;;0;16;0
08.10.21 23:53;6;;260;16;0
09.10.21 00:53;0;;0;14;0
09.10.21 01:53;0;;0;13;0
09.10.21 02:53;0;;0;13;0
09.10.21 03:53;0;;0;13;0
09.10.21 04:53;0;;0;12;0
09.10.21 05:53;0;;0;12;0
09.10.21 06:53;0;;0;11;0
09.10.21 07:53;0;;0;12;0
09.10.21 08:53;0;;0;16;0
09.10.21 09:53;6;;90;17;0
09.10.21 10:53;7;;0;18;0
09.10.21 11:53;7;;80;21;0
09.10.21 12:53;15;;170;22;0
09.10.21 13:53;19;;170;22;0
09.10.21 14:53;20;;180;22;0
09.10.21 15:53;15;;170;22;0
09.10.21 16:53;9;;150;22;0
09.10.21 17:53;13;;140;21;0
09.10.21 18:53;11;;140;20;0
09.10.21 19:53;7;;120;19;0
09.10.21 20:53;6;;30;18;0
09.10.21 21:53;9;;310;18;0
09.10.21 22:53;0;;0;18;0
09.10.21 23:53;6;;140;16;0
10.10.21 00:53;0;;0;16;0
10.10.21 01:53;0;;0;14;0
10.10.21 02:53;6;;330;13;0
10.10.21 03:53;0;;0;13;0
10.10.21 04:53;0;;0;13;0
10.10.21 05:53;9;;340;12;0
10.10.21 06:53;6;;350;13;0
10.10.21 07:53;0;;0;14;0
10.10.21 08:53;6;;170;17;0
10.10.21 09:53;0;;0;20;0
10.10.21 10:53;0;;0;23;0
10.10.21 11:53;11;;110;25;0
10.10.21 12:53;15;;170;27;0
10.10.21 13:53;15;;140;27;0
10.10.21 14:53;13;;180;28;0
10.10.21 15:53;17;;200;26;0
10.10.21 16:53;9;;140;26;0
10.10.21 17:53;7;;150;25;0
10.10.21 18:53;0;;0;24;0
10.10.21 19:53;6;;220;23;0
10.10.21 20:53;0;;0;22;0
10.10.21 21:53;0;;0;19;0
10.10.21 22:53;0;;0;18;0
10.10.21 23:53;11;;120;17;0
11.10.21 00:53;6;;80;17;0
11.10.21 01:53;0;;0;17;0
11.10.21 02:53;6;;50;16;0
11.10.21 03:53;0;;0;15;0
11.10.21 04:53;0;;0;14;0
11.10.21 05:53;0;;0;13;0
11.10.21 06:53;0;;0;12;0
11.10.21 07:53;6;;230;13;0
11.10.21 08:53;9;;130;15;0
11.10.21 09:53;11;;150;17;0
11.10.21 10:53;11;;120;18;0
11.10.21 11:53;13;;130;19;0
11.10.21 12:53;7;;0;21;0
11.10.21 13:53;20;;180;21;0
11.10.21 14:53;15;30;200;20;0
11.10.21 15:53;30;;330;22;0
11.10.21 16:53;35;52;340;21;0
11.10.21 17:53;43;61;360;19;0
11.10.21 18:53;19;44;310;18;0
11.10.21 19:53;22;39;310;17;0
11.10.21 20:53;24;37;320;17;0
11.10.21 21:53;44;61;330;17;0
11.10.21 22:53;28;44;330;17;0
11.10.21 23:53;17;35;320;17;0
12.10.21 00:53;28;43;330;16;0
12.10.21 01:53;28;48;330;16;0
12.10.21 02:53;35;48;350;15;0
12.10.21 03:53;30;54;340;14;0
12.10.21 04:53;28;46;340;14;0
12.10.21 05:53;20;;360;14;0
12.10.21 06:53;22;48;330;13;0
12.10.21 07:53;19;;360;14;0
12.10.21 08:53;22;;360;15;0
12.10.21 09:53;24;;350;16;0
12.10.21 10:53;15;;330;17;0
12.10.21 11:53;20;33;270;18;0
12.10.21 12:53;22;30;290;20;0
12.10.21 13:53;17;31;300;21;0
12.10.21 14:53;19;37;290;22;0
12.10.21 15:53;22;39;160;20;0
12.10.21 16:53;17;;140;19;0
12.10.21 17:53;15;;120;19;0
12.10.21 18:53;7;;0;18;0
12.10.21 19:53;9;;300;17;0
12.10.21 20:53;0;;0;17;0
12.10.21 21:53;7;;340;15;0
12.10.21 22:53;6;;30;13;0
12.10.21 23:53;9;;310;13;0
13.10.21 00:53;0;;0;12;0
13.10.21 01:53;0;;0;11;0
13.10.21 02:53;6;;340;10;0
13.10.21 03:53;0;;0;11;0
13.10.21 04:53;6;;20;11;0
13.10.21 05:53;0;;0;10;0
13.10.21 06:53;0;;0;8;0
13.10.21 07:53;0;;0;11;0
13.10.21 08:53;0;;0;13;0
13.10.21 09:53;0;;0;17;0
13.10.21 10:53;0;;0;19;0
13.10.21 11:53;0;;0;21;0
13.10.21 12:53;0;;0;23;0
13.10.21 13:53;9;;160;24;0
13.10.21 14:53;15;;190;23;0
13.10.21 15:53;19;;190;23;0
13.10.21 16:53;15;;180;22;0
13.10.21 17:53;11;;140;21;0
13.10.21 18:53;6;;190;18;0
13.10.21 19:53;7;;80;18;0
13.10.21 20:53;0;;0;17;0
13.10.21 21:53;7;;310;16;0
13.10.21 22:53;7;;80;15;0
13.10.21 23:53;7;;90;15;0
14.10.21 00:53;6;;90;14;0
14.10.21 01:53;6;;20;13;0
14.10.21 02:53;0;;0;12;0
14.10.21 03:53;0;;0;11;0
14.10.21 04:53;7;;340;11;0
14.10.21 05:53;0;;0;11;0
14.10.21 06:53;0;;0;10;0
14.10.21 07:53;0;;0;11;0
14.10.21 08:53;0;;0;15;0
14.10.21 09:53;0;;0;18;0
14.10.21 10:53;7;;130;21;0
14.10.21 11:53;6;;0;22;0
14.10.21 12:53;11;;190;23;0
14.10.21 13:53;13;;180;24;0
14.10.21 14:53;11;;190;25;0
14.10.21 15:53;13;;180;26;0
14.10.21 16:53;13;;190;25;0
14.10.21 17:53;7;;260;24;0
14.10.21 18:53;0;;0;23;0
14.10.21 19:53;9;;300;21;0
14.10.21 20:53;7;;290;20;0
14.10.21 21:53;6;;350;18;0
14.10.21 22:53;9;;100;18;0
14.10.21 23:53;0;;0;17;0
15.10.21 00:53;7;;340;16;0
15.10.21 01:53;0;;0;15;0
15.10.21 02:53;0;;0;14;0
15.10.21 04:53;0;;0;13;0
15.10.21 05:53;0;;0;12;0
15.10.21 06:53;7;;340;12;0
15.10.21 07:53;0;;0;14;0
15.10.21 08:53;0;;0;18;0
15.10.21 09:53;6;;170;22;0
15.10.21 10:53;7;;140;25;0
15.10.21 11:53;6;;230;27;0
15.10.21 12:53;11;;0;29;0
15.10.21 13:53;0;;0;29;0
15.10.21 14:53;11;;200;30;0
15.10.21 15:53;15;;190;31;0
15.10.21 17:53;9;;210;29;0
15.10.21 18:53;6;;60;27;0
15.10.21 19:53;13;;340;26;0
15.10.21 20:53;6;;0;24;0
15.10.21 21:53;6;;0;24;0
15.10.21 22:53;0;;0;21;0
16.10.21 00:53;6;;360;18;0
16.10.21 02:53;11;;340;18;0
16.10.21 06:53;0;;0;14;0
16.10.21 07:53;0;;0;16;0
16.10.21 08:53;0;;0;21;0
16.10.21 09:53;0;;0;23;0
16.10.21 10:53;7;;160;26;0
16.10.21 11:53;7;;140;28;0
16.10.21 13:53;15;;190;30;0
16.10.21 14:53;15;;190;31;0
16.10.21 15:53;11;;220;31;0
16.10.21 16:53;13;;200;30;0
16.10.21 17:53;11;;200;28;0
16.10.21 18:53;7;;180;26;0
16.10.21 19:53;0;;0;24;0
16.10.21 20:53;0;;0;23;0
16.10.21 21:53;0;;0;20;0
16.10.21 23:53;15;;90;19;0
17.10.21 00:53;6;;360;17;0
17.10.21 01:53;6;;20;16;0
17.10.21 02:53;6;;350;14;0
17.10.21 03:53;0;;0;14;0
17.10.21 05:53;0;;0;12;0
17.10.21 06:53;0;;0;12;0
17.10.21 07:53;0;;0;13;0
17.10.21 08:53;0;;0;17;0
17.10.21 09:53;7;;100;20;0
17.10.21 10:53;11;;130;22;0
17.10.21 12:53;17;;170;24;0
17.10.21 13:53;17;;130;24;0
17.10.21 14:53;20;;160;24;0
17.10.21 15:53;15;;160;22;0
17.10.21 16:53;15;;160;21;0
17.10.21 17:53;24;;180;18;0
17.10.21 18:53;15;;160;17;0
17.10.21 19:53;19;;120;16;0
17.10.21 20:53;15;;130;15;0
17.10.21 21:53;9;;160;14;0
17.10.21 22:53;11;;120;14;0
17.10.21 23:53;11;;130;15;0
18.10.21 00:53;11;;170;14;0
18.10.21 01:53;11;;140;14;0
18.10.21 02:53;11;;140;14;0
18.10.21 03:53;11;;150;14;0
18.10.21 04:53;11;;150;14;0
18.10.21 05:53;9;;120;14;2,54
18.10.21 06:53;11;;120;14;76,2
18.10.21 07:53;9;;120;14;0
18.10.21 08:53;9;;120;14;2,54
18.10.21 09:53;7;;0;15;2,54
18.10.21 10:53;9;;170;16;0
18.10.21 11:53;19;;180;16;0
18.10.21 12:53;13;;190;18;2,54
18.10.21 13:53;19;;180;18;0
18.10.21 14:53;20;;160;18;0
18.10.21 15:53;13;;160;18;0
18.10.21 16:53;13;;190;17;0
18.10.21 17:53;13;;170;16;0
18.10.21 18:53;13;;160;15;0
18.10.21 19:53;9;;180;14;0
18.10.21 20:53;6;;0;14;0
18.10.21 21:53;0;;0;14;0
18.10.21 22:53;0;;0;13;0
18.10.21 23:53;6;;140;13;0
19.10.21 00:53;7;;140;13;0
19.10.21 01:53;0;;0;11;0
19.10.21 02:53;0;;0;11;0
19.10.21 03:53;0;;0;10;0
19.10.21 04:53;6;;340;10;0
19.10.21 05:53;6;;250;10;0
19.10.21 06:53;0;;0;9;0
19.10.21 07:53;0;;0;10;0
19.10.21 08:53;0;;0;12;0
19.10.21 09:53;6;;0;14;0
19.10.21 10:53;0;;0;16;0
19.10.21 11:53;0;;0;18;0
19.10.21 12:53;0;;0;20;0
19.10.21 13:53;7;;0;21;0
19.10.21 14:53;13;;180;21;0
19.10.21 15:53;13;;180;21;0
19.10.21 16:53;11;;170;21;0
19.10.21 17:53;11;;210;18;0
19.10.21 18:53;7;;160;17;0
19.10.21 19:53;0;;0;16;0
19.10.21 20:53;6;;190;16;0
19.10.21 21:53;0;;0;15;0
19.10.21 22:53;0;;0;14;0
19.10.21 23:53;0;;0;13;0
20.10.21 00:53;0;;0;13;0
20.10.21 01:53;0;;0;12;0
20.10.21 02:53;0;;0;11;0
20.10.21 03:53;6;;340;11;0
20.10.21 04:53;6;;280;11;0
20.10.21 05:53;6;;340;11;0
20.10.21 06:53;0;;0;11;0
20.10.21 07:53;0;;0;11;0
20.10.21 08:53;0;;0;14;0
20.10.21 09:53;0;;0;16;0
20.10.21 10:53;0;;0;18;0
20.10.21 11:53;7;;0;21;0
20.10.21 12:53;6;;170;23;0
20.10.21 13:53;9;;160;24;0
20.10.21 14:53;15;;140;24;0
20.10.21 15:53;15;;170;23;0
20.10.21 16:53;15;;170;22;0
20.10.21 17:53;9;;150;20;0
20.10.21 18:53;7;;160;19;0
20.10.21 19:53;6;;120;18;0
20.10.21 20:53;0;;0;16;0
20.10.21 21:53;0;;0;16;0
20.10.21 22:53;0;;0;15;0
20.10.21 23:53;0;;0;14;0
21.10.21 00:53;0;;0;14;0
21.10.21 01:53;0;;0;13;0
21.10.21 02:53;0;;0;12;0
21.10.21 03:53;6;;330;12;0
21.10.21 04:53;6;;260;12;0
21.10.21 05:53;0;;0;11;0
21.10.21 06:53;0;;0;11;0
21.10.21 07:53;0;;0;12;0
21.10.21 08:53;0;;0;15;0
21.10.21 09:53;0;;0;18;0
21.10.21 10:53;0;;0;21;0
21.10.21 11:53;0;;0;24;0
21.10.21 12:53;6;;110;26;0
21.10.21 13:53;9;;220;28;0
21.10.21 14:53;15;;150;27;0
21.10.21 15:53;15;;180;27;0
21.10.21 16:53;13;;180;24;0
21.10.21 17:53;11;;150;22;0
21.10.21 18:53;9;;0;21;0
21.10.21 19:53;9;;100;19;0
21.10.21 20:53;0;;0;18;0
21.10.21 21:53;0;;0;17;0
21.10.21 22:53;0;;0;16;0
21.10.21 23:53;6;;110;16;0
22.10.21 00:53;6;;90;14;0
22.10.21 01:53;0;;0;14;0
22.10.21 02:53;0;;0;13;0
22.10.21 03:53;0;;0;13;0
22.10.21 04:53;0;;0;12;0
22.10.21 05:53;0;;0;12;0
22.10.21 06:53;6;;130;11;0
22.10.21 07:53;7;;80;11;0
22.10.21 08:53;0;;0;11;0
22.10.21 09:53;6;;210;13;0
22.10.21 10:53;6;;0;17;0
22.10.21 11:53;6;;0;19;0
22.10.21 12:53;17;;160;21;0
22.10.21 13:53;11;;210;21;0
22.10.21 14:53;15;;160;21;0
22.10.21 15:53;17;;170;21;0
22.10.21 16:53;15;;180;19;0
22.10.21 17:53;17;;180;17;0
22.10.21 18:53;9;;150;16;0
22.10.21 19:53;7;;120;16;0
22.10.21 20:53;11;;140;17;0
22.10.21 21:53;13;;140;16;0
22.10.21 22:53;11;;140;16;0
22.10.21 23:53;13;;130;16;0
23.10.21 00:53;13;;140;16;0
23.10.21 01:53;11;;130;16;0
23.10.21 02:53;9;;130;16;0
23.10.21 03:53;11;;140;16;0
23.10.21 04:53;9;;130;16;0
23.10.21 05:53;11;;140;16;0
23.10.21 06:53;9;;150;16;0
23.10.21 07:53;6;;200;16;0
23.10.21 08:53;7;;170;16;0
23.10.21 09:52;7;;160;17;0
23.10.21 10:53;11;;170;17;0
23.10.21 11:53;6;;150;18;0
23.10.21 12:53;11;;190;18;0
23.10.21 13:53;9;;0;19;0
23.10.21 14:53;17;;180;20;0
23.10.21 15:53;11;;0;20;0
23.10.21 16:53;17;;200;18;0
23.10.21 17:53;11;;210;17;0
23.10.21 18:53;11;;140;17;0
23.10.21 19:53;11;;140;17;0
23.10.21 20:53;9;;190;17;0
23.10.21 21:53;7;;160;17;0
23.10.21 22:53;11;;140;16;0
23.10.21 23:53;6;;0;16;0
24.10.21 00:53;0;;0;16;0
24.10.21 01:53;6;;100;15;0
24.10.21 02:53;6;;160;15;0
24.10.21 03:53;6;;120;14;0
24.10.21 04:53;7;;170;14;0
24.10.21 05:53;0;;0;14;0
24.10.21 06:53;0;;0;14;0
24.10.21 07:53;0;;0;15;0
24.10.21 08:53;9;;160;16;0
24.10.21 09:53;9;;130;16;0
24.10.21 10:53;7;;0;17;0
24.10.21 11:53;6;;0;18;0
24.10.21 12:53;6;;170;18;0
24.10.21 13:53;7;;140;19;0
24.10.21 14:53;9;;150;21;0
24.10.21 15:53;9;;200;21;0
24.10.21 16:53;13;;200;20;0
