start_hour,utilizationRate_total
2021-01-25 00:00:00,0.009345794392523364
2021-01-25 01:00:00,0.009345794392523364
2021-01-25 02:00:00,0.009345794392523364
2021-01-25 03:00:00,0.01381619937694704
2021-01-25 04:00:00,0.019781931464174455
2021-01-25 05:00:00,0.035628245067497406
2021-01-25 06:00:00,0.05738577362409138
2021-01-25 07:00:00,0.11441848390446521
2021-01-25 08:00:00,0.16528296988577362
2021-01-25 09:00:00,0.17940809968847352
2021-01-25 10:00:00,0.17983644859813083
2021-01-25 11:00:00,0.19190290758047762
2021-01-25 12:00:00,0.21379802699896158
2021-01-25 13:00:00,0.1668717549325026
2021-01-25 14:00:00,0.14551921079958463
2021-01-25 15:00:00,0.11368120456905505
2021-01-25 16:00:00,0.09320872274143303
2021-01-25 17:00:00,0.03992731048805815
2021-01-25 18:00:00,0.013271028037383179
2021-01-25 19:00:00,0.0047533748701973
2021-01-25 20:00:00,0.004296469366562824
2021-01-25 21:00:00,0.004296469366562824
2021-01-25 22:00:00,0.004296469366562824
2021-01-25 23:00:00,0.004296469366562824
2021-01-26 00:00:00,0.004296469366562824
2021-01-26 01:00:00,0.004296469366562824
2021-01-26 02:00:00,0.004296469366562824
2021-01-26 03:00:00,0.004296469366562824
2021-01-26 04:00:00,0.009345794392523364
2021-01-26 05:00:00,0.019740394600207684
2021-01-26 06:00:00,0.05288161993769471
2021-01-26 07:00:00,0.07958203530633438
2021-01-26 08:00:00,0.13797767393561788
2021-01-26 09:00:00,0.1718743509865005
2021-01-26 10:00:00,0.1799299065420561
2021-01-26 11:00:00,0.16650571131879538
2021-01-26 12:00:00,0.19314901349948077
2021-01-26 13:00:00,0.17589044652128766
2021-01-26 14:00:00,0.1542367601246106
2021-01-26 15:00:00,0.1454127725856698
2021-01-26 16:00:00,0.09368120456905506
2021-01-26 17:00:00,0.05478971962616823
2021-01-26 18:00:00,0.020695742471443408
2021-01-26 19:00:00,0.010373831775700936
2021-01-26 20:00:00,0.00936656282450675
2021-01-26 21:00:00,0.012222222222222223
2021-01-26 22:00:00,0.012222222222222223
2021-01-26 23:00:00,0.012222222222222223
2021-01-27 00:00:00,0.012222222222222223
2021-01-27 01:00:00,0.012222222222222223
2021-01-27 02:00:00,0.012222222222222223
2021-01-27 03:00:00,0.012222222222222223
2021-01-27 04:00:00,0.012222222222222223
2021-01-27 05:00:00,0.012222222222222223
2021-01-27 06:00:00,0.03788421599169263
2021-01-27 07:00:00,0.056736760124610604
